Id,Title,Filename,Book
0,Alcoholics Anonymous Big Book (4th Edition),readings/aa/basic-texts/alcoholics-anonymous/index.csv,TRUE
1,Narcotics Anonymous Basic Text (6th Edition),readings/aa/basic-texts/narcotics-anonymous/index.csv,TRUE
2,Twelve Steps and Twelve Traditions,readings/aa/basic-texts/twelve-steps-and-twelve-traditions/index.csv,TRUE
3,Living Sober,readings/aa/basic-texts/living-sober/index.csv,TRUE
4,Daily Reflections,readings/aa/basic-texts/daily-reflections/index.csv,TRUE
