Id,Artist,Album,Title,Image,Url
37,More AA Speakers,More AA Speaker Tapes,Dr. Paul O,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Dr.%20Paul%20O.mp3
38,More AA Speakers,More AA Speaker Tapes,Doug R,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Doug%20R.mp3
39,More AA Speakers,More AA Speaker Tapes,Donna E,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Donna%20E.mp3
40,More AA Speakers,More AA Speaker Tapes,Dawn M,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Dawn%20M.mp3
41,More AA Speakers,More AA Speaker Tapes,Cubby S,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Cubby%20S.mp3
42,More AA Speakers,More AA Speaker Tapes,Cliff R,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Cliff%20R.mp3
43,More AA Speakers,More AA Speaker Tapes,chuck-c-portland1973,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Chuck%20C.mp3
44,More AA Speakers,More AA Speaker Tapes,Chris R,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Chris%20R.mp3
45,More AA Speakers,More AA Speaker Tapes,Bob L,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Bob%20L.mp3
46,More AA Speakers,More AA Speaker Tapes,Candice M,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Candice%20M.mp3
47,More AA Speakers,More AA Speaker Tapes,Bob E,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Bob%20E.mp3
48,More AA Speakers,More AA Speaker Tapes,Bob D,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Bob%20D.mp3
49,More AA Speakers,More AA Speaker Tapes,Anthony H,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Anthony%20H.mp3
50,More AA Speakers,More AA Speaker Tapes,Annie P,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Annie%20P.mp3
51,More AA Speakers,More AA Speaker Tapes,ang 5,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Angie%20D.mp3
52,More AA Speakers,More AA Speaker Tapes,Alabam C,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Alabam%20C.mp3
53,More AA Speakers,More AA Speaker Tapes,Adam T,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Adam%20T.mp3
54,More AA Speakers,More AA Speaker Tapes,earl-h-rule62roundup2001,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Earl%20H.mp3
55,More AA Speakers,More AA Speaker Tapes,Clancy I,no-image.jpg,https://pleasanthillaa.com/wp-content/uploads/2020/04/Other%20Speakers/Clancy%20I.mp3
